id;weapon;name;price;rating;age;sales;Buff1;Buff2;Buff3;Debuff
riven_1427881;Rubico;Igni-satitis;1500;C+;> 1 day;Very Common;% Multishot;% Critical Damage;% Heat;
riven_1430016;Rubico;Satitis;1600;C+;new;Very Common;% Multishot;% Critical Damage;;% Impact
riven_1424030;Rubico;Acri-visitio;1800;C;> 1 day;Very Common;% Damage;% Critical Damage;% Electricity;% Magazine Capacity
riven_1426512;Rubico;Crita-ignitis;1800;B+;> 1 day;Very Common;% Critical Chance;% Critical Damage;% Heat;% Damage to Infested
riven_1423217;Rubico;Toxi-acricron;1858;C+;> 1 day;Very Common;% Critical Damage;Toxin;% Critical Chance;% Magazine Capacity
riven_1421693;Rubico;Satitis;1900;B-;> 1 day;Very Common;% Multishot;% Critical Damage;;% Weapon Recoil
riven_1424155;Rubico;Sati-critatio;1900;B-;> 1 day;Very Common;% Critical Chance;% Electricity;% Multishot;
riven_1425103;Rubico;Igni-acrican;2000;C-;> 1 day;Very Common;% Critical Damage;% Heat;% Multishot;% Magazine Capacity
riven_1427254;Rubico;Igni-acrican;2000;C-;> 1 day;Very Common;% Critical Damage;% Heat;% Multishot;% Magazine Capacity
riven_1427839;Rubico;Critaata;2000;B;> 1 day;Very Common;% Damage;% Critical Chance;;% Damage to Grineer
riven_1428832;Rubico;Crita-visitis;2200;A;new;Very Common;% Damage;% Critical Chance;% Critical Damage;% Ammo Maximum
riven_1427229;Rubico;Sati-ignicron;2400;C+;> 1 day;Very Common;% Critical Chance;% Multishot;% Heat;% Damage to Corpus
riven_1426448;Rubico;Visi-saticron;2500;B+;> 1 day;Very Common;% Damage;% Critical Chance;% Multishot;% Weapon Recoil
riven_1424052;Rubico;Vexi-acrican;2695;B-;> 1 day;Very Common;% Multishot;% Critical Damage;% Electricity;% Zoom
riven_1427197;Rubico;Sati-critatis;2900;A;> 1 day;Very Common;% Critical Damage;% Multishot;% Critical Chance;
riven_1424514;Rubico;Acricron;3000;A-;> 1 day;Very Common;% Critical Damage;% Critical Chance;;% Weapon Recoil
riven_1425657;Rubico;Crita-satitis;3000;C-;> 1 day;Very Common;% Multishot;% Critical Damage;% Critical Chance;% Damage
riven_1420991;Rubico;Visi-critacan;3500;B;> 1 day;Very Common;% Critical Chance;% Damage;% Multishot;% Reload Speed
riven_1423250;Rubico;Visi-saticron;4500;B;> 1 day;Very Common;% Damage;% Critical Chance;% Multishot;% Damage to Corpus
riven_1429588;Rubico;Crita-satiata;4500;B+;new;Very Common;% Critical Chance;% Multishot;% Damage;% Weapon Recoil
riven_1423255;Rubico;Crita-satitis;5321;B+;> 1 day;Very Common;% Critical Chance;% Critical Damage;% Multishot;% Damage to Grineer
riven_1430291;Rubico;Crita-satiata;5500;A+;new;Very Common;% Critical Chance;% Multishot;% Damage;% Zoom
riven_1429586;Rubico;Sati-critaata;6500;A+;new;Very Common;% Damage;% Multishot;% Critical Chance;% Zoom
riven_1428588;Rubico;Acri-critacan;7599;A;> 1 day;Very Common;% Critical Chance;% Multishot;% Critical Damage;% Damage to Infested
riven_1423216;Rubico;Crita-acrican;13500;B+;> 1 day;Very Common;% Critical Chance;% Critical Damage;% Multishot;% Status Duration
riven_1423223;Rubico;Igni-critacan;13500;B+;> 1 day;Very Common;% Critical Chance;% Multishot;% Heat;% Zoom
riven_1422268;Rubico;Crita-satitis;15950;S;> 1 day;Very Common;% Critical Chance;% Multishot;% Critical Damage;% Zoom

riven_1429380;Vectis;Visido;140;D;new;Common;% Damage;% Cold;;
riven_1421610;Vectis;Zetitox;150;F;> 1 day;Common;Toxin;% Weapon Recoil;;% Damage to Infested
riven_1424565;Vectis;Insi-hexacron;150;C-;> 1 day;Common;% Critical Chance;% Puncture;% Status Chance;
riven_1428334;Vectis;Vexipha;150;F;> 1 day;Common;% Electricity;% Heat;;
riven_1424009;Vectis;Lexi-geliata;180;D;> 1 day;Common;% Cold;Punch Through;% Damage;% Ammo Maximum
riven_1422396;Vectis;Manti-satitin;200;D;> 1 day;Common;% Multishot;% Damage to Corpus;% Magazine Capacity;% Ammo Maximum
riven_1424095;Vectis;Critaton;200;C-;> 1 day;Common;% Impact;% Critical Chance;;% Status Duration
riven_1424175;Vectis;Acri-satidex;200;C;> 1 day;Common;% Critical Damage;% Status Chance;% Multishot;
riven_1426553;Vectis;Crita-vexitox;200;C-;> 1 day;Common;% Electricity;Toxin;% Critical Chance;
riven_1428057;Vectis;Hexa-ignicron;200;D;> 1 day;Common;% Critical Chance;% Heat;% Status Chance;% Reload Speed
riven_1429892;Vectis;Magnasus;200;F;new;Common;% Impact;% Slash;;% Puncture
riven_1428094;Vectis;Visinok;215;D;> 1 day;Common;% Damage;Punch Through;;
riven_1421209;Vectis;Critaton;250;D;> 1 day;Common;% Critical Chance;% Impact;;% Damage to Grineer
riven_1425025;Vectis;Scitron;250;F;> 1 day;Common;% Slash;% Damage to Corpus;;
riven_1426877;Vectis;Fevacan;250;D;> 1 day;Common;% Reload Speed;% Multishot;;% Puncture
riven_1427332;Vectis;Visitron;250;F;> 1 day;Common;% Damage;% Damage to Corpus;;% Multishot
riven_1429719;Vectis;Acriata;250;B-;new;Common;% Damage;% Critical Damage;;% Fire Rate
riven_1423684;Vectis;Critatak;260;C;> 1 day;Common;% Reload Speed;% Critical Chance;;% Ammo Maximum
riven_1423199;Vectis;Insi-critadra;280;C-;> 1 day;Common;% Critical Chance;% Fire Rate;% Puncture;
riven_1429285;Vectis;Critado;300;C;new;Common;% Critical Chance;% Cold;;% Ammo Maximum
riven_1427941;Vectis;Sci-critades;350;D;> 1 day;Common;% Slash;% Critical Chance;% Status Duration;
riven_1428891;Vectis;Visidex;350;F;new;Common;% Status Chance;% Damage;;% Critical Damage
riven_1425361;Vectis;Critapha;400;B-;> 1 day;Common;% Critical Chance;% Heat;;% Zoom
riven_1427038;Vectis;Crita-scitis;400;B-;> 1 day;Common;% Critical Damage;% Slash;% Critical Chance;% Weapon Recoil
riven_1427440;Vectis;Manti-critatis;425;B-;> 1 day;Common;% Damage to Corpus;% Critical Damage;% Critical Chance;% Ammo Maximum
riven_1422168;Vectis;Acrican;450;B-;> 1 day;Common;% Multishot;% Critical Damage;;
riven_1423512;Vectis;Ignican;450;D;> 1 day;Common;% Multishot;% Heat;;% Zoom
riven_1425171;Vectis;Visican;450;C+;> 1 day;Common;% Multishot;% Damage;;
riven_1428602;Vectis;Crita-vexiata;450;C;> 1 day;Common;% Critical Chance;% Electricity;% Damage;% Reload Speed
riven_1421792;Vectis;Sati-puratis;480;C-;> 1 day;Common;% Critical Damage;% Multishot;% Damage to Infested;
riven_1421590;Vectis;Acri-satipha;500;C;> 1 day;Common;% Multishot;% Heat;% Critical Damage;
riven_1426610;Vectis;Feva-satiata;500;D;> 1 day;Common;% Reload Speed;% Damage;% Multishot;% Critical Damage
riven_1427012;Vectis;Argitis;500;D;> 1 day;Common;% Damage to Grineer;% Critical Damage;;% Weapon Recoil
riven_1427890;Vectis;Magna-lexidra;500;F;> 1 day;Common;% Impact;% Fire Rate;Punch Through;% Weapon Recoil
riven_1428055;Vectis;Vexicron;500;C-;> 1 day;Common;% Critical Chance;% Electricity;;% Status Chance
riven_1428455;Vectis;Satiata;500;C;> 1 day;Common;% Multishot;% Damage;;% Status Duration
riven_1425578;Vectis;Acriata;550;B-;> 1 day;Common;% Critical Damage;% Damage;;% Impact
riven_1423580;Vectis;Satitis;600;C+;> 1 day;Common;% Multishot;% Critical Damage;;% Damage to Corpus
riven_1425698;Vectis;Sati-critaton;650;C+;> 1 day;Common;% Critical Chance;% Impact;% Multishot;% Fire Rate
riven_1421914;Vectis;Crita-visidra;690;C;> 1 day;Common;% Damage;% Critical Chance;% Fire Rate;% Damage to Grineer
riven_1424658;Vectis;Insi-visitak;700;D;> 1 day;Common;% Damage;% Reload Speed;% Puncture;% Magazine Capacity
riven_1425541;Vectis;Critatis;700;A-;> 1 day;Common;% Critical Chance;% Critical Damage;;
riven_1426234;Vectis;Ampi-critaata;700;C+;> 1 day;Common;% Critical Chance;% Ammo Maximum;% Damage;% Damage to Infested
riven_1429551;Vectis;Sati-vexiata;700;C;new;Common;% Multishot;% Electricity;% Damage;% Weapon Recoil
riven_1429853;Vectis;Crita-magnatis;700;C+;new;Common;% Critical Damage;% Critical Chance;% Impact;% Fire Rate
riven_1423588;Vectis;Visitio;750;C;> 1 day;Common;% Damage;% Electricity;;% Magazine Capacity
riven_1424400;Vectis;Insi-saticron;750;C+;> 1 day;Common;% Puncture;% Critical Chance;% Multishot;
riven_1424751;Vectis;Visi-decican;750;C-;> 1 day;Common;% Multishot;% Damage;% Status Duration;% Impact
riven_1425493;Vectis;Critaata;800;B+;> 1 day;Common;% Critical Chance;% Damage;;% Puncture
riven_1428879;Vectis;Critaata;800;Buff Popularity;new;Common;% Critical Chance;% Damage;;% Status Chance
riven_1429987;Vectis;Manti-hexatis;800;D;new;Common;% Damage to Corpus;% Status Chance;% Critical Damage;% Ammo Maximum
riven_1424931;Vectis;Croni-critatis;850;C;> 1 day;Common;% Critical Chance;% Critical Damage;% Fire Rate;% Status Chance
riven_1422000;Vectis;Toxicron;900;C+;> 1 day;Common;Toxin;% Critical Chance;;
riven_1428393;Vectis;Sci-satipha;900;D;> 1 day;Common;% Heat;% Slash;% Multishot;% Magazine Capacity
riven_1424508;Vectis;Sati-critado;998;C;> 1 day;Common;% Multishot;% Critical Chance;% Cold;% Status Duration
riven_1421417;Vectis;Critacan;1000;B;> 1 day;Common;% Multishot;% Critical Chance;;% Damage to Infested
riven_1425356;Vectis;Acricron;1000;B-;> 1 day;Common;% Critical Damage;% Critical Chance;;% Damage to Grineer
riven_1428888;Vectis;Igni-critamag;1000;C;new;Common;% Critical Chance;% Heat;% Weapon Recoil;% Magazine Capacity
riven_1428481;Vectis;Acri-satipha;1100;C-;> 1 day;Common;% Heat;% Critical Damage;% Multishot;% Impact
riven_1421087;Vectis;Acricron;1200;B-;> 1 day;Common;% Critical Chance;% Critical Damage;;% Reload Speed
riven_1427526;Vectis;Insi-saticron;1200;C+;> 1 day;Common;% Critical Chance;% Multishot;% Puncture;% Weapon Recoil
riven_1428217;Vectis;Vexi-satiata;1200;C-;> 1 day;Common;% Multishot;% Electricity;% Damage;% Status Duration
riven_1428876;Vectis;Acri-sciata;1200;B-;new;Common;% Damage;% Slash;% Critical Damage;% Magazine Capacity
riven_1422624;Vectis;Sci-critapha;1222;C+;> 1 day;Common;% Slash;% Heat;% Critical Chance;% Magazine Capacity
riven_1423750;Vectis;Critacan;1250;B;> 1 day;Common;% Critical Chance;% Multishot;;% Damage to Infested
riven_1424105;Vectis;Toxi-critacan;1300;C-;> 1 day;Common;% Multishot;% Critical Chance;Toxin;% Status Chance
riven_1427146;Vectis;Visican;1300;B-;> 1 day;Common;% Damage;% Multishot;;% Zoom
riven_1425336;Vectis;Acri-visican;1500;B-;> 1 day;Common;% Damage;% Multishot;% Critical Damage;% Puncture
riven_1427344;Vectis;Sati-acripha;1500;C;> 1 day;Common;% Multishot;% Critical Damage;% Heat;% Damage to Infested
riven_1428479;Vectis;Crita-satisus;1500;C+;> 1 day;Common;% Critical Chance;% Slash;% Multishot;% Impact
riven_1424235;Vectis;Acri-satiata;1600;B-;> 1 day;Common;% Critical Damage;% Damage;% Multishot;% Damage to Infested
riven_1430403;Vectis;Critadra;1600;B-;new;Common;% Fire Rate;% Critical Chance;;% Magazine Capacity
riven_1424390;Vectis;Argi-vexicron;1650;C;> 1 day;Common;% Electricity;% Damage to Grineer;% Critical Chance;% Magazine Capacity
riven_1427493;Vectis;Feva-vexicron;1750;C-;> 1 day;Common;% Reload Speed;% Electricity;% Critical Chance;% Impact
riven_1426388;Vectis;Crita-acrilis;1800;B-;> 1 day;Common;% Critical Damage;% Critical Chance;% Zoom;
riven_1427580;Vectis;Crita-hexatis;1950;B-;> 1 day;Common;% Critical Chance;% Critical Damage;% Status Chance;% Impact
riven_1423270;Vectis;Crita-acrido;2000;C;> 1 day;Common;% Critical Chance;% Critical Damage;% Cold;% Slash
riven_1423300;Vectis;Acri-saticon;2000;C+;> 1 day;Common;% Multishot;% Critical Damage;% Damage to Grineer;% Magazine Capacity
riven_1425903;Vectis;Acriata;2000;B-;> 1 day;Common;% Critical Damage;% Damage;;% Ammo Maximum
riven_1426280;Vectis;Acri-hexacron;2000;B-;> 1 day;Common;% Critical Chance;% Critical Damage;% Status Chance;
riven_1429035;Vectis;Crita-vexitak;2000;C-;new;Common;% Electricity;% Reload Speed;% Critical Chance;% Impact
riven_1429103;Vectis;Critatis;2000;B;new;Common;% Critical Chance;% Critical Damage;;% Status Duration
riven_1424740;Vectis;Sati-fevacron;2150;B-;> 1 day;Common;% Critical Chance;% Multishot;% Reload Speed;% Zoom
riven_1424742;Vectis;Igni-satitio;2290;D;> 1 day;Common;% Multishot;% Electricity;% Heat;% Magazine Capacity
riven_1421391;Vectis;Visi-critacan;2300;B-;> 1 day;Common;% Critical Chance;% Multishot;% Damage;% Slash
riven_1426166;Vectis;Insi-acrican;2500;C+;> 1 day;Common;% Critical Damage;% Multishot;% Puncture;% Magazine Capacity
riven_1426819;Vectis;Sati-critatron;2500;B;> 1 day;Common;% Critical Chance;% Multishot;% Damage to Corpus;% Magazine Capacity
riven_1427974;Vectis;Deci-ampicron;2500;C;> 1 day;Common;% Status Duration;% Ammo Maximum;% Critical Chance;% Magazine Capacity
riven_1426006;Vectis;Visi-critatox;3000;B+;> 1 day;Common;Toxin;% Damage;% Critical Chance;% Magazine Capacity
riven_1429585;Vectis;Visi-saticron;3500;Buff Popularity;new;Common;% Critical Chance;% Multishot;% Damage;% Puncture
riven_1427177;Vectis;Acricron;3650;A;> 1 day;Common;% Critical Chance;% Critical Damage;;% Zoom
riven_1420986;Vectis;Crita-acrican;3700;Buff Popularity;> 1 day;Common;% Multishot;% Critical Chance;% Critical Damage;% Reload Speed
riven_1424629;Vectis;Visi-critado;4000;B+;> 1 day;Common;% Damage;% Cold;% Critical Chance;% Magazine Capacity
riven_1425206;Vectis;Crita-vexitak;4000;C+;> 1 day;Common;% Critical Chance;% Electricity;% Reload Speed;% Magazine Capacity
riven_1425920;Vectis;Acri-magnacron;4444;B+;> 1 day;Common;% Critical Chance;% Impact;% Critical Damage;% Magazine Capacity
riven_1426946;Vectis;Crita-acrimag;5900;B+;> 1 day;Common;% Critical Chance;% Critical Damage;% Weapon Recoil;% Magazine Capacity
riven_1424972;Vectis;Crita-zetitis;5950;B+;> 1 day;Common;% Critical Damage;% Weapon Recoil;% Critical Chance;% Magazine Capacity
riven_1427315;Vectis;Acri-critacan;6500;B;> 1 day;Common;% Critical Chance;% Critical Damage;% Multishot;% Damage to Corpus
riven_1424761;Vectis;Sati-acricron;8000;B;> 1 day;Common;% Multishot;% Critical Damage;% Critical Chance;% Status Duration
riven_1429798;Vectis;Sati-visitak;8000;C+;new;Common;% Damage;% Multishot;% Reload Speed;% Magazine Capacity
riven_1422399;Vectis;Zeti-acricron;8500;B+;> 1 day;Common;% Weapon Recoil;% Critical Damage;% Critical Chance;% Magazine Capacity
riven_1430062;Vectis;Hexa-acricron;9500;A-;new;Common;% Status Chance;% Critical Chance;% Critical Damage;% Magazine Capacity
riven_1428528;Vectis;Crita-ignitis;14500;A-;> 1 day;Common;% Critical Chance;% Critical Damage;% Heat;% Magazine Capacity
riven_1428546;Vectis;Acri-vexicron;15000;A-;> 1 day;Common;% Critical Chance;% Critical Damage;% Electricity;% Magazine Capacity
riven_1429678;Vectis;Feva-critacan;15000;B;new;Common;% Reload Speed;% Critical Chance;% Multishot;% Magazine Capacity
riven_1423235;Vectis;Crita-satitis;16500;A;> 1 day;Common;% Critical Chance;% Critical Damage;% Multishot;% Zoom
riven_1423238;Vectis;Crita-satitio;16500;B+;> 1 day;Common;% Critical Chance;% Multishot;% Electricity;% Magazine Capacity
riven_1423204;Vectis;Crita-ignican;23500;B+;> 1 day;Common;% Heat;% Multishot;% Critical Chance;% Magazine Capacity

riven_1424094;Corinth;Hexasus;200;F;> 1 day;Common;% Slash;% Status Chance;;
riven_1430208;Corinth;Ignitron;210;F;new;Common;% Damage to Corpus;% Heat;;
riven_1423782;Corinth;Lexitio;230;F;> 1 day;Common;Punch Through;% Electricity;;% Weapon Recoil
riven_1427967;Corinth;Geli-insican;240;C-;> 1 day;Common;% Puncture;% Cold;% Multishot;
riven_1426804;Corinth;Toxitin;250;F;> 1 day;Common;Toxin;% Magazine Capacity;;
riven_1428356;Corinth;Critatio;250;C+;> 1 day;Common;% Electricity;% Critical Chance;;
riven_1427971;Corinth;Hexa-acribin;255;D;> 1 day;Common;% Critical Damage;% Ammo Maximum;% Status Chance;% Reload Speed
riven_1424914;Corinth;Vexi-insitron;299;F;> 1 day;Common;% Electricity;% Damage to Corpus;% Puncture;% Magazine Capacity
riven_1422108;Corinth;Acriata;300;B-;> 1 day;Common;% Critical Damage;% Damage;;Punch Through
riven_1426503;Corinth;Acritox;300;C;> 1 day;Common;% Critical Damage;Toxin;;% Damage to Infested
riven_1423638;Corinth;Pura-critatis;350;B-;> 1 day;Common;% Damage to Infested;% Critical Damage;% Critical Chance;
riven_1424225;Corinth;Sati-insiata;350;B;> 1 day;Common;% Puncture;% Damage;% Multishot;
riven_1427006;Corinth;Satidex;350;B-;> 1 day;Common;% Status Chance;% Multishot;;
riven_1429211;Corinth;Conci-hexatis;350;D;new;Common;% Critical Damage;% Projectile Speed;% Status Chance;
riven_1430197;Corinth;Acrican;379;A;new;Common;% Multishot;% Critical Damage;;
riven_1430308;Corinth;Sati-ignitis;380;C+;new;Common;% Heat;% Critical Damage;% Multishot;% Magazine Capacity
riven_1424168;Corinth;Satipha;390;C+;> 1 day;Common;% Heat;% Multishot;;
riven_1424971;Corinth;Sati-fevatis;400;C;> 1 day;Common;% Multishot;% Critical Damage;% Reload Speed;% Projectile Speed
riven_1425935;Corinth;Crita-acrinok;400;C;> 1 day;Common;% Critical Chance;% Critical Damage;Punch Through;% Reload Speed
riven_1426814;Corinth;Vexitis;400;C;> 1 day;Common;% Electricity;% Critical Damage;;
riven_1423944;Corinth;Critado;490;C;> 1 day;Common;% Critical Chance;% Cold;;% Puncture
riven_1426668;Corinth;Vexi-saticron;500;B;> 1 day;Common;% Electricity;% Critical Chance;% Multishot;
riven_1428352;Corinth;Acriata;500;A-;> 1 day;Common;% Critical Damage;% Damage;;% Puncture
riven_1423397;Corinth;Visican;600;A+;> 1 day;Common;% Multishot;% Damage;;
riven_1428754;Corinth;Crita-satiada;600;B-;new;Common;% Damage to Infested;% Critical Chance;% Multishot;% Damage to Corpus
riven_1424790;Corinth;Crita-acrinok;650;C;> 1 day;Common;Punch Through;% Critical Damage;% Critical Chance;% Magazine Capacity
riven_1429499;Corinth;Visitis;680;A-;new;Common;% Critical Damage;% Damage;;% Damage to Corpus
riven_1424085;Corinth;Saticron;700;S;> 1 day;Common;% Multishot;% Critical Chance;;
riven_1426350;Corinth;Visican;900;A-;> 1 day;Common;% Multishot;% Damage;;% Magazine Capacity
riven_1422019;Corinth;Toxi-acriata;1200;C+;> 1 day;Common;Toxin;% Critical Damage;% Damage;% Status Duration
riven_1428242;Corinth;Igni-acricron;1200;B-;> 1 day;Common;% Critical Chance;% Critical Damage;% Heat;% Damage to Infested
riven_1427528;Corinth;Visican;1300;A+;> 1 day;Common;% Damage;% Multishot;;% Weapon Recoil
riven_1424165;Corinth;Visi-satipha;1390;B;> 1 day;Common;% Heat;% Damage;% Multishot;
riven_1429105;Corinth;Toxi-critacan;1500;B+;new;Common;% Critical Chance;% Multishot;Toxin;
riven_1421840;Corinth;Visi-toxican;1990;B;> 1 day;Common;% Damage;% Multishot;Toxin;% Puncture
riven_1423957;Corinth;Crita-fevacan;2000;B;> 1 day;Common;% Reload Speed;% Critical Chance;% Multishot;% Weapon Recoil
riven_1427235;Corinth;Visican;2500;A+;> 1 day;Common;% Multishot;% Damage;;% Ammo Maximum
riven_1428122;Corinth;Critatis;3000;B+;> 1 day;Common;% Critical Damage;% Critical Chance;;% Magazine Capacity
riven_1424842;Corinth;Crita-satitis;3750;B;> 1 day;Common;% Critical Chance;% Multishot;% Critical Damage;% Damage to Grineer

riven_1428806;Redeemer;Paratis;444;D;new;Common;% Critical Damage;Initial Combo;;
riven_1430178;Redeemer;Cronidex;499;F;new;Common;% Attack Speed;% Status Chance;;Range
riven_1430013;Redeemer;Loctidra;580;F;new;Common;% Attack Speed;Range;;% Finisher Damage
riven_1423396;Redeemer;Visidra;600;F;> 1 day;Common;% Attack Speed;% Damage;;% Damage to Corpus
riven_1427068;Redeemer;Vexi-purado;600;F;> 1 day;Common;% Electricity;% Damage to Infested;% Cold;% Finisher Damage
riven_1428348;Redeemer;Acripha;600;D;> 1 day;Common;% Heat;% Critical Damage;;
riven_1429152;Redeemer;Igninus;600;F;new;Common;% Heat;% Additional Combo Count Chance;;% Chance to Gain Combo Count
riven_1430289;Redeemer;Sci-critapha;650;C-;new;Common;% Critical Chance;% Heat;% Slash;
riven_1428638;Redeemer;Critanem;700;C;> 1 day;Common;Combo Duration;% Critical Chance;;% Melee Combo Efficiency
riven_1429309;Redeemer;Visicron;710;C;new;Common;% Damage;% Critical Chance;;
riven_1428098;Redeemer;Vexitis;750;D;> 1 day;Common;% Critical Damage;% Electricity;;
riven_1428944;Redeemer;Sci-visitio;750;F;new;Common;% Electricity;% Damage;% Slash;
riven_1430065;Redeemer;Vexitis;750;D;new;Common;% Critical Damage;% Electricity;;% Status Chance
riven_1423790;Redeemer;Acridra;799;D;> 1 day;Common;% Critical Damage;% Attack Speed;;% Melee Combo Efficiency
riven_1430131;Redeemer;Critanent;799;C+;new;Common;% Critical Chance;% Critical Chance for Slide Attack;;% Status Duration
riven_1427946;Redeemer;Tempius;800;F;> 1 day;Common;% Melee Combo Efficiency;Combo Duration;;
riven_1428182;Redeemer;Locti-acridra;800;D;> 1 day;Common;Range;% Critical Damage;% Attack Speed;% Damage to Infested
riven_1429998;Redeemer;Croni-critatox;800;C-;new;Common;Toxin;% Critical Chance;% Attack Speed;% Additional Combo Count Chance
riven_1425804;Redeemer;Gelium;900;F;> 1 day;Common;% Cold;Initial Combo;;% Chance to Gain Combo Count
riven_1425860;Redeemer;Acridra;900;C-;> 1 day;Common;% Critical Damage;% Attack Speed;;% Finisher Damage
riven_1426089;Redeemer;Critaata;900;C;> 1 day;Common;% Damage;% Critical Chance;;
riven_1422921;Redeemer;Laci-vexicron;940;C+;> 1 day;Common;% Electricity;% Critical Chance;% Additional Combo Count Chance;% Damage to Grineer
riven_1428023;Redeemer;Tempi-visicron;950;D;> 1 day;Common;% Damage;% Critical Chance;Combo Duration;
riven_1422103;Redeemer;Visidex;995;F;> 1 day;Common;% Damage;% Status Chance;;% Critical Chance for Slide Attack
riven_1422281;Redeemer;Visidra;999;F;> 1 day;Common;% Damage;% Attack Speed;;% Critical Damage
riven_1424392;Redeemer;Visidra;1000;F;> 1 day;Common;% Damage;% Attack Speed;;% Additional Combo Count Chance
riven_1425637;Redeemer;Croni-gelicron;1000;C+;> 1 day;Common;% Critical Chance;% Attack Speed;% Cold;% Finisher Damage
riven_1425826;Redeemer;Acritio;1000;C-;> 1 day;Common;% Electricity;% Critical Damage;;% Damage to Infested
riven_1428948;Redeemer;Crita-visipha;1000;D;new;Common;% Critical Chance;% Heat;% Damage;
riven_1423586;Redeemer;Vexi-visium;1100;F;> 1 day;Common;Initial Combo;% Damage;% Electricity;% Status Chance
riven_1425832;Redeemer;Visidra;1100;F;> 1 day;Common;% Attack Speed;% Damage;;% Status Duration
riven_1427932;Redeemer;Vexiata;1100;F;> 1 day;Common;% Damage;% Electricity;;% Critical Chance for Slide Attack
riven_1424528;Redeemer;Para-critatio;1199;C;> 1 day;Common;Initial Combo;% Critical Chance;% Electricity;% Status Chance
riven_1422272;Redeemer;Croni-acrium;1200;Buff Popularity;> 1 day;Common;% Attack Speed;% Critical Damage;Initial Combo;% Status Chance
riven_1425101;Redeemer;Critatis;1200;B;> 1 day;Common;% Critical Chance;% Critical Damage;;
riven_1428858;Redeemer;Visi-acricron;1200;C;new;Common;% Critical Chance;% Damage;% Critical Damage;
riven_1423789;Redeemer;Cronitis;1299;D;> 1 day;Common;% Critical Damage;% Attack Speed;;Range
riven_1422052;Redeemer;Croni-acricron;1300;C+;> 1 day;Common;% Critical Chance;% Critical Damage;% Attack Speed;
riven_1423054;Redeemer;Igni-acriata;1300;D;> 1 day;Common;% Critical Damage;% Damage;% Heat;% Melee Combo Efficiency
riven_1424403;Redeemer;Visi-acrinem;1300;D;> 1 day;Common;% Critical Damage;Combo Duration;% Damage;% Finisher Damage
riven_1429826;Redeemer;Acri-vexium;1300;D;new;Common;% Electricity;% Critical Damage;Initial Combo;% Status Chance
riven_1429940;Redeemer;Paratis;1300;C-;new;Common;Initial Combo;% Critical Damage;;% Damage to Corpus
riven_1429902;Redeemer;Crita-hexaata;1390;Buff Popularity;new;Common;% Critical Chance;% Damage;% Status Chance;% Attack Speed
riven_1429905;Redeemer;Visi-critacta;1390;D;new;Common;% Critical Chance;% Damage;% Finisher Damage;% Melee Combo Efficiency
riven_1420997;Redeemer;Paratis;1400;Buff Popularity;> 1 day;Common;% Critical Damage;Initial Combo;;% Chance to Gain Combo Count
riven_1427136;Redeemer;Acri-visitor;1400;D;> 1 day;Common;Range;% Critical Damage;% Damage;% Finisher Damage
riven_1421133;Redeemer;Toxi-critaata;1499;C;> 1 day;Common;Toxin;% Critical Chance;% Damage;% Status Duration
riven_1421071;Redeemer;Croni-acrius;1500;D;> 1 day;Common;% Critical Damage;% Attack Speed;% Melee Combo Efficiency;% Status Duration
riven_1424479;Redeemer;Visi-acritio;1500;D;> 1 day;Common;% Critical Damage;% Damage;% Electricity;% Critical Chance for Slide Attack
riven_1424797;Redeemer;Vexi-visium;1500;F;> 1 day;Common;% Electricity;% Damage;Initial Combo;% Damage to Infested
riven_1425876;Redeemer;Geli-acricron;1500;B-;> 1 day;Common;% Cold;% Critical Chance;% Critical Damage;% Slash
riven_1425966;Redeemer;Geli-acridra;1500;D;> 1 day;Common;% Cold;% Attack Speed;% Critical Damage;% Damage to Infested
riven_1426154;Redeemer;Acri-visius;1500;F;> 1 day;Common;% Critical Damage;% Damage;% Melee Combo Efficiency;
riven_1426987;Redeemer;Critadex;1550;B-;> 1 day;Common;% Critical Chance;% Status Chance;;% Melee Combo Efficiency
riven_1424167;Redeemer;Sci-critaata;1600;D;> 1 day;Common;% Damage;% Critical Chance;% Slash;
riven_1428019;Redeemer;Visi-critapha;1600;C+;> 1 day;Common;% Damage;% Heat;% Critical Chance;% Damage to Infested
riven_1428541;Redeemer;Visitis;1600;D;> 1 day;Common;% Damage;% Critical Damage;;% Finisher Damage
riven_1425554;Redeemer;Acri-critado;1699;C+;> 1 day;Common;% Critical Chance;% Critical Damage;% Cold;% Melee Combo Efficiency
riven_1423990;Redeemer;Crita-ignidra;1700;B-;> 1 day;Common;% Critical Chance;% Attack Speed;% Heat;% Critical Chance for Slide Attack
riven_1427305;Redeemer;Crita-vexidra;1700;B-;> 1 day;Common;% Attack Speed;% Electricity;% Critical Chance;% Critical Chance for Slide Attack
riven_1426662;Redeemer;Vexi-critaata;1850;C+;> 1 day;Common;% Electricity;% Damage;% Critical Chance;% Damage to Infested
riven_1430134;Redeemer;Acri-visinus;1999;D;new;Common;% Additional Combo Count Chance;% Critical Damage;% Damage;% Damage to Grineer
riven_1421769;Redeemer;Acri-visitox;2000;D;> 1 day;Common;% Damage;Toxin;% Critical Damage;% Damage to Corpus
riven_1422397;Redeemer;Visi-hexacron;2000;C-;> 1 day;Common;% Status Chance;% Critical Chance;% Damage;% Additional Combo Count Chance
